"Store","Department","Recipe Name","Old Price","New Price","Selling","New GP"
"Port Nolloth Spar","Bakkery","CONFEC MOIST DARK KOEKIES",292.8353266666667,297.67241399999995,0.0,0,
"Port Nolloth Spar","Bakkery","CONFEC LEMON POPPYSEED KOEKIES",12.588426666666667,11.820576,0.0,0,
"Port Nolloth Spar","Bakkery","CONFEC DADELBLOKKIE",4.717746666666666,4.5038507999999995,7.99,35.17611489361703,
"Port Nolloth Spar","Bakkery","CONFEC GRANACH BLOKKIE",5.338928888888888,5.137456666666665,9.99,40.860108441775125,
"Port Nolloth Spar","Bakkery","CONFEC FUDGE",5.148540000000001,4.94326,8.99,36.76586206896552,
"Port Nolloth Spar","Bakkery","CONFEC MARSHMALLOW STICK",5.284553333333333,3.9344120000000005,9.99,54.708970970970974,
"Port Nolloth Spar","Bakkery","BUNS BULK HAMBURGER 50'S",41.76962666666667,41.31,120.0,60.41125,
"Port Nolloth Spar","Bakkery","BUNS BULK BROTCHEN 50'S",36.6200652631579,36.781647368421055,120.0,64.75092127192981,
"Port Nolloth Spar","Bakkery","BUNS BULK PORTUGEES 50'S",31.559626666666666,31.62,125.0,70.9096,
"Port Nolloth Spar","Bakkery","CHOCOLATE MOUSSE",44.893900184842884,45.791778188539745,0.0,0,
"Port Nolloth Spar","Bakkery","CARAMEL TOPPING",112.87698412698413,115.13452380952381,0.0,0,
"Port Nolloth Spar","Bakkery","X CARAMEL GANACH SLICE",15.833003253968256,14.907733196428573,29.99,42.83463429178773,
"Port Nolloth Spar","Bakkery","CUSTARD (KRAMES)",26.546325878594253,27.077252396166138,0.0,0,
"Port Nolloth Spar","Bakkery","FILLING CARAMEL CUSTARD ",41.69468294372294,38.328597402597396,74.99,41.221646868933185,
"Port Nolloth Spar","Bakkery","FILLING CREMORA TOPPING",75.66178949308755,72.9750460829493,120.99,30.637818831811142,
"Port Nolloth Spar","Bakkery","FILLING PEPPERMINT GANACH",77.15826330532212,78.70142857142856,0.0,0,
"Port Nolloth Spar","Bakkery","X PEPPERMINT GANACH KOEK",108.7642793277311,106.94525142857144,199.99,38.50340559885137,
"Port Nolloth Spar","Bakkery","X PEPPERMINT GANACH SLICE",14.355583249299722,13.36815642857143,26.99,43.04045982639072,
"Port Nolloth Spar","Bakkery","FILLING PEPPERMINT",261.28205128205127,266.5076923076923,0.0,0,
"Port Nolloth Spar","Bakkery","CONFEC CHOC MOUSSE CAKE SLICE",4.905424583333334,3.6896438750000007,10.99,61.39135162647861,
"Port Nolloth Spar","Bakkery","CONFEC PEPPERMINT CAKE SLICE",7.920439166666666,6.76495875,15.99,51.346450515947474,
"Port Nolloth Spar","Bakkery","FILLING CINNAMON SUIKER",31.370199999999997,31.997603999999995,0.0,0,
"Port Nolloth Spar","Bakkery","CONFEC MILK TART PANCAKES",4.84175,4.938585,9.99,43.14942192192193,
"Port Nolloth Spar","Bakkery","CONFEC BEE-STING",19.920263333333335,19.120678599999998,19.49,-12.820833196511023,
"Port Nolloth Spar","Bakkery","TERT PEPPERMINT ",27.317059999999998,21.290799999999997,42.99,43.046243312398246,
"Port Nolloth Spar","Bakkery","POEDING STICKY DATE & GINGER",15.379418333333332,12.7416275,34.99,58.12268755358675,
"Port Nolloth Spar","Bakkery","TERT PYNAPPLE",22.786373095238094,19.561199357142858,38.99,42.30474670245118,
"Port Nolloth Spar","Bakkery","CUP STICKY DATE & VLA",8.773946666666665,5.8537799999999995,17.99,62.58006114508061,
"Port Nolloth Spar","Bakkery","MUFFINS BANANA ONVERSIERD",5.801351666666666,4.991395499999999,16.99,66.21480385520894,
"Port Nolloth Spar","Bakkery","KOEK VANILLA MELKTERT",32.43213768888889,25.574981242666674,79.99,63.23136838471475,
"Port Nolloth Spar","Bakkery","KOEK CHOC GRANACH ",57.28493287037037,54.331224327777775,109.99,43.1940103855401,
"Port Nolloth Spar","Bakkery","KOEK SWISS FLAN ",33.79579611111111,30.37230483333333,59.99,41.77671185475358,
"Port Nolloth Spar","Bakkery","COMBO  MILK TART & LEMOEN LOAF",21.45472666666667,16.0242,39.99,53.91890472618155,
"Port Nolloth Spar","Bakkery","COMBO TIPSY TERT & CARROT LOAF",25.963926666666666,16.8504,46.99,58.76152372845287,
"Port Nolloth Spar","Bakkery","COMBO BUTTERCREAM CAKE & SUURLEMOEN TERT",24.600126666666668,16.9728,45.99,57.55877364644489,
"Port Nolloth Spar","Bakkery","COMBO MILK TART & CARROT LOAF",25.514726666666668,20.165399999999998,46.99,50.64862736752502,
"Port Nolloth Spar","Bakkery","COMBO MALVA PUDDING& CHOC CHIP BUN",24.453826666666668,17.9112,44.99,54.21675927983996,
"Port Nolloth Spar","Bakkery","COMBO CARROT LOAF & SUURLEMOEN TERT",24.13472666666667,18.7578,44.99,52.05274505445655,
"Port Nolloth Spar","Bakkery","COMBO CHOC CHIP BUNS & TIPSY TERT",21.603826666666667,15.0042,38.99,55.745498845857924,
"Port Nolloth Spar","Bakkery","COMBO CIABATTA & WITBROOD",12.199626666666667,11.8728,21.99,37.909413369713505,
"Port Nolloth Spar","Bakkery","COMBO KOFFIE KOEK TERT & PIESANGBROOD",23.60077666666667,20.4,44.99,47.855078906423664,
"Port Nolloth Spar","Bakkery","COMBO SWISS FLAN & CUSTARD BUNS",24.645026666666666,20.5836,44.99,47.38577461658147,
"Port Nolloth Spar","Bakkery","Bran muffins",2.5317374999999998,1.6951762499999998,6.99,72.11083422746782,
"Port Nolloth Spar","Bakkery","Savoury mini pizza",8.350393333333335,8.019206,12.99,29.006259430331028,
"Port Nolloth Spar","Bakkery","Ready made buttercream",33.4502,34.119204,65.99,40.54086285800878,
"Port Nolloth Spar","Bakkery","KOEK PASSIONFRUIT LEMOEN ",33.83362144,33.908683688800004,69.99,44.28491749947135,
"Port Nolloth Spar","Bakkery","KOEK CHOC FAMILY CAKE ",50.691842224000006,51.03712856848001,105.99,44.624306204592884,
"Port Nolloth Spar","Bakkery","KOEK FAMILY CAKE MET PRENT",75.34927906848,75.7014711398496,179.99,51.63248413199232,
"Port Nolloth Spar","Bakkery","STRAWBERRY BUTTERCREAM CAKE",39.923083481481484,37.298185423911114,74.99,42.80182259301536,
"Port Nolloth Spar","Bakkery","S/BERRY GANACH CAKE",39.53724648148148,36.94898664911111,69.99,39.28942042223492,
"Port Nolloth Spar","Bakkery","X BUTTERCREAM CHOC/VANILLA",27.09350448148148,23.54120635631112,49.99,45.8443942593363,
"Port Nolloth Spar","Bakkery","EASTER EGG CAKE",42.48535448148148,39.24089335631111,66.99,32.636173518797165,
"Port Nolloth Spar","Bakkery","Madeira Loaf",6.945697634408601,4.789992387096774,16.99,67.57803858056923,
"Port Nolloth Spar","Bakkery","Plain skons",15.606943333333337,15.420887000000004,25.99,31.7659867256637,
"Port Nolloth Spar","Bakkery","Tert  gaar",5.8282543209876545,4.526407407407407,0.0,0,
"Port Nolloth Spar","Bakkery","TERT RUM & RAISIN",24.685136607407404,23.357252755555553,49.99,46.26757217665756,
"Port Nolloth Spar","Bakkery","KOEK VRUGTE",908.9969333333333,927.176872,0.0,0,
"Port Nolloth Spar","Bakkery","CONFEC  QUEENIES",1.926185925925926,1.4665144444444445,3.99,57.732039821776674,
"Port Nolloth Spar","Bakkery","Confec  sweetdreams koekies",1.2310815447154473,1.1398039756097562,2.99,56.16138555347092,
"Port Nolloth Spar","Bakkery","XHamburger bun 1s",1.0363838383838384,1.0571115151515151,0.0,0,
"Port Nolloth Spar","Bakkery","HAMBURGER BUNS 6",6.706729696969697,6.469522472727273,12.99,42.72555162712576,
"Port Nolloth Spar","Bakkery","HAMBURGER 1S ",1.645010505050505,1.0782537454545453,2.8,55.71457831168832,
"Port Nolloth Spar","Bakkery","HAMBURGER 50s",55.64781858585859,53.91268727272727,120.0,48.3336746969697,
"Port Nolloth Spar","Bakkery","BUNS CRISPY CONEY",13.448426666666668,13.2192,25.99,41.50796460176991,
"Port Nolloth Spar","Bakkery","CUP CUSTARD PEPPERMINT",14.996946666666666,12.20124,26.99,48.01250092626899,
"Port Nolloth Spar","Bakkery","Chipkins caramel 6 inch cake",74.96102655050134,62.151047881511374,99.99,28.51914685094702,
"Port Nolloth Spar","Bakkery","Chipkins choc brownie",4.63884303030303,4.42336909090909,8.99,43.41630195166348,
"Port Nolloth Spar","Bakkery","Chipkins choc petite  cake",15.673005379537955,8.324096287128713,29.99,68.08032434078686,
"Port Nolloth Spar","Bakkery","Chipkins moist cake 6 inc",40.92500292929293,27.434303787878786,79.99,60.55825808718514,
"Port Nolloth Spar","Bakkery","Chipkins redvelvet 6",51.814452816091965,38.541542672413804,110.99,60.06597524707102,
"Port Nolloth Spar","Bakkery","Chipkins baguettte ",4.000998095238095,3.965118857142857,5.99,23.875013594085388,
"Port Nolloth Spar","Bakkery","Chipkins ciabatta",7.371276666666668,6.947883000000001,10.99,27.296947679708822,
"Port Nolloth Spar","Bakkery","Chipskins  focciacia",7.524146666666667,7.1038104,13.99,41.60556140100072,
"Port Nolloth Spar","Bakkery","Chipskins panini",3.974186666666667,3.5554752000000005,7.99,48.82607659574468,
"Port Nolloth Spar","Bakkery","Chipkins chakalaka complete",13.798900952380952,13.504059771428572,25.99,40.247523135271805,
"Port Nolloth Spar","Bakkery","Chipkins smokey cheese & onion bread",18.23338038095238,18.09985278857143,34.99,40.512058568570616,
"Port Nolloth Spar","Bakkery","Chipkins christmas biscuit",2.6194758730158734,1.6522461904761907,4.99,61.922181983013644,
"Port Nolloth Spar","Bakkery","Chips plain biscuits",1.9219758730158731,0.9407961904761905,3.99,72.88432032462107,
"Port Nolloth Spar","Bakkery","Chipkins  dark cupcakes each",4.399715555555556,3.173820666666667,8.49,57.00949627012171,
"Port Nolloth Spar","Bakkery","BROTHEN ORIGINAL",0.7212087719298247,0.7356329473684212,0.0,0,
"Port Nolloth Spar","Bakkery","BUNS BROTCHEN LOOSE",0.7356329473684212,0.7503456063157896,2.4,64.04593969736841,
"Port Nolloth Spar","Bakkery","BUNS PRE PACK BROTCHEN",4.413797684210527,4.502073637894737,13.99,62.99224672209473,
"Port Nolloth Spar","Bakkery","BUNS BULK BROTCHEN 50'S",36.781647368421055,37.517280315789485,120.0,64.0459396973684,
"Port Nolloth Spar","Bakkery","PASSIONFRUIT TERT",89.81317066666666,47.69371488,160.0,65.72014243000001,
"Port Nolloth Spar","Bakkery","topping koffiekoek tert",32.00972222222222,32.64991666666667,0.0,0,
"Port Nolloth Spar","Bakkery","KOEK CHOC GRANACH ",54.331224327777775,54.64139853611111,109.99,42.86970786750816,
"Port Nolloth Spar","Bakkery","KOFFIE KOEK TERT FINAAL",51.56710864777778,52.220106981111115,75.99,20.972334480487188,
"Port Nolloth Spar","Bakkery","GEKLOPTE ROOM",5.048,5.14896,0.0,0,
"Port Nolloth Spar","Bakkery","KOFFIE KOEK TERT FINAAL",52.220106981111115,52.323086181111115,75.99,20.816490185185174,
"Port Nolloth Spar","Bakkery","HOTCROSS BUNS",1.412526875,1.4407774125,0.0,0,
"Port Nolloth Spar","Bakkery","HOT CROSS BUN 6",9.979787916666666,8.817557764499998,19.99,49.27367969397199,
"Port Nolloth Spar","Bakkery","Hotcross bun cross",0.26873125000000003,0.27410587500000005,0.0,0,
"Port Nolloth Spar","Bakkery","HOTCROSS BUNS",1.4407774125,1.4462595299999998,0.0,0,
"Port Nolloth Spar","Bakkery","HOT CROSS BUN 6",8.817557764499998,8.851108323599998,19.99,49.08066747303653,
"Port Nolloth Spar","Bakkery","CHIPKINS DARK MOIST CAKE SLICE",11.862685694444444,10.786050208333332,22.99,46.046290823908954,
"Port Nolloth Spar","Bakkery","CHOC MOUSSE TOPPING",13.509777777777778,13.779973333333334,0.0,0,
"Port Nolloth Spar","Bakkery","ROYALTY MOUSSE CAKE",41.168118,41.44371746666667,99.99,52.33495840917425,
"Port Nolloth Spar","Bakkery","VANILLA SPONGE CAKE BASE",11.889814814814816,12.127611111111113,0.0,0,
"Port Nolloth Spar","Bakkery","STRAWBERRY BUTTERCREAM CAKE",37.298185423911114,37.54073764613334,74.99,42.42985959054096,
"Port Nolloth Spar","Bakkery","S/BERRY GANACH CAKE",36.94898664911111,37.191538871333336,69.99,38.89088483778635,
"Port Nolloth Spar","Bakkery","X BUTTERCREAM CHOC/VANILLA",23.54120635631112,23.783758578533337,49.99,45.2864125518837,
"Port Nolloth Spar","Bakkery","EASTER EGG CAKE",39.24089335631111,39.483445578533335,66.99,32.21979039362093,
"Port Nolloth Spar","Bakkery","CHOC GANACH",82.102,83.74404,0.0,0,
"Port Nolloth Spar","Bakkery","CONFEC GRANACH BLOKKIE",5.137456666666665,5.183981133333333,9.99,40.324541508174846,
"Port Nolloth Spar","Bakkery","KOEK CHOC GRANACH ",54.64139853611111,54.842384232111115,109.99,42.659567354370594,
"Port Nolloth Spar","Bakkery","STRAWBERRY BUTTERCREAM CAKE",37.54073764613334,37.67472811013334,74.99,42.22438014848201,
"Port Nolloth Spar","Bakkery","S/BERRY GANACH CAKE",37.191538871333336,37.241785295333344,69.99,38.80832534700194,
"Port Nolloth Spar","Bakkery","X PEPPERMINT GANACH KOEK",106.94525142857144,107.36397162857143,199.99,38.262629445043686,
"Port Nolloth Spar","Bakkery","X PEPPERMINT GANACH SLICE",13.36815642857143,13.42049645357143,26.99,42.81744749311915,
"Port Nolloth Spar","Bakkery","X CARAMEL GANACH SLICE",14.907733196428573,14.960073221428573,29.99,42.633930628066494,
"Port Nolloth Spar","Bakkery","SUGAR SHEET",27.0,5.1,0.0,0,
"Port Nolloth Spar","Bakkery","VICTORIA SPONGE BASE",66.94416666666667,68.28305,0.0,0,
"Port Nolloth Spar","Bakkery","X PEPPERMINT GANACH KOEK",107.36397162857143,108.72963262857144,199.99,37.4773351053267,
"Port Nolloth Spar","Bakkery","X PEPPERMINT GANACH SLICE",13.42049645357143,13.59120407857143,26.99,42.0900900690732,
"Port Nolloth Spar","Bakkery","X CARAMEL GANACH SLICE",14.960073221428573,15.130780846428573,29.99,41.97933319975705,
"Port Nolloth Spar","Bakkery","DATE ORANGE LOAF",12.884191034482757,10.847255655172413,24.99,50.082657049026515,
"Port Nolloth Spar","Bakkery","SAVOURY BUN",8.0415625,8.202393749999999,15.99,41.00842518761728,
"Port Nolloth Spar","Bakkery","ROSYNTJIE BUNS",7.959403866666666,7.337499744,14.99,43.708307501000675,
"Port Nolloth Spar","Sushi","RECIPE RYS",7.567567567567567,7.718918918918918,0.0,0,
"Port Nolloth Spar","Sushi","RECIPE  BAMBOO (4)",2.507970641173088,2.560445729672226,0.0,0,
"Port Nolloth Spar","Sushi","COMBO 10",61.90723030209598,59.786379269214386,145.99,52.90476323063461,
"Port Nolloth Spar","Sushi","HAND ROLL SALMON",18.42027972972973,18.79949181081081,0.0,0,
"Port Nolloth Spar","Sushi","RECIPE RYS SUSHI",9.619790424504048,9.926267050458133,0.0,0,
"Port Nolloth Spar","Sushi","RECIPE NIGIRI SALMON",2.484791616980162,2.546991695658692,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  8",94.99041303882207,93.80803314035484,224.99,52.05154090785899,
"Port Nolloth Spar","Sushi","COMBO  7",40.39327063981909,36.95552221311968,99.99,57.496899144826855,
"Port Nolloth Spar","Sushi","COMBO  3",34.3471543680851,32.01535337645521,84.99,56.68001366875692,
"Port Nolloth Spar","Sushi","COMBO  6",40.8965231060849,39.268248928710804,99.99,54.836997431725756,
"Port Nolloth Spar","Sushi","RECIPE BEAN CURD (SALMON)",15.10607185636756,15.41288238587201,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  4",62.937260771096724,62.248806666707736,109.99,34.915785374385045,
"Port Nolloth Spar","Sushi","LARGE PLATTER",97.49932563783534,93.63791763078112,179.99,40.17245109428398,
"Port Nolloth Spar","Sushi","RECIPE RAINBOW ROLL SALMON",2.3851473803063006,2.436757904893341,0.0,0,
"Port Nolloth Spar","Sushi","COMBO 12",83.01980626724227,80.15670387321737,199.99,53.907590652432646,
"Port Nolloth Spar","Sushi","COMBO 10",59.786379269214386,60.20752114984464,145.99,52.57301916410623,
"Port Nolloth Spar","Sushi","COMBO  9",45.607470886267855,43.45767084430834,109.99,54.562849830935,
"Port Nolloth Spar","Sushi","COMBO  7",36.95552221311968,37.37666409374993,99.99,57.01253754594218,
"Port Nolloth Spar","Sushi","COMBO  6",39.268248928710804,39.478819869025926,99.99,54.59481663228342,
"Port Nolloth Spar","Sushi","VALENTINE'S PLATTER",90.89552224728952,84.97065563255045,200.0,51.14187301128349,
"Port Nolloth Spar","Sushi","RECIPE SALMON ROSES",4.695333840404975,4.7954926403825375,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  4",62.248806666707736,62.65745457061619,109.99,34.48852372378524,
"Port Nolloth Spar","Sushi","COMBO 12",80.15670387321737,80.76967572908005,199.99,53.55511421148955,
"Port Nolloth Spar","Sushi","COMBO 11",71.69834814845309,67.90914616728482,184.99,57.78392448652493,
"Port Nolloth Spar","Sushi","COMBO 10",60.20752114984464,60.61616905375309,145.99,52.251116917723095,
"Port Nolloth Spar","Sushi","COMBO  9",43.45767084430834,43.86631874821679,109.99,54.135588180335205,
"Port Nolloth Spar","Sushi","COMBO  8",93.80803314035484,94.11451906828617,224.99,51.894885582235176,
"Port Nolloth Spar","Sushi","COMBO  5",38.493989421379375,36.297834737738306,99.99,58.25331538313926,
"Port Nolloth Spar","Sushi","COMBO  6",39.478819869025926,39.68314382098015,99.99,54.35982058793163,
"Port Nolloth Spar","Sushi","LARGE PLATTER",93.63791763078112,94.04656553468958,179.99,39.91135598372521,
"Port Nolloth Spar","Sushi","VALENTINE'S PLATTER",84.97065563255045,85.3793035364589,200.0,50.90690046653613,
"Port Nolloth Spar","Sushi","RECIPE FASHION SANDWICH  (SALMON)",2.2644481675223553,2.3191153156269975,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  2",24.13943555472299,21.57274583008439,69.99,64.5539967072481,
"Port Nolloth Spar","Sushi","COMBO 11",67.90914616728482,68.13218813155176,184.99,57.64526928413184,
"Port Nolloth Spar","Sushi","COMBO  9",43.86631874821679,44.08936071248373,109.99,53.902386744834715,
"Port Nolloth Spar","Sushi","COMBO  3",32.01535337645521,32.23839534072214,84.99,56.37821550555305,
"Port Nolloth Spar","Sushi","COMBO  5",36.297834737738306,36.520876702005246,99.99,57.99679147184115,
"Port Nolloth Spar","Sushi","COMBO  6",39.68314382098015,39.9061857852471,99.99,54.103296676633505,
"Port Nolloth Spar","Sushi","LARGE PLATTER",94.04656553468958,94.26960749895652,179.99,39.768849033946346,
"Port Nolloth Spar","Sushi","VALENTINE'S PLATTER",85.3793035364589,85.60234550072583,200.0,50.77865133708265,
"Port Nolloth Spar","Sushi","RECIPE CALIFORNIA ROLL (SALMON)",1.660122924185425,1.6984052327443222,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  2",21.57274583008439,21.72893764900469,69.99,64.29735919937794,
"Port Nolloth Spar","Sushi","COMBO  4",62.65745457061619,62.813646389536494,109.99,34.32521743070555,
"Port Nolloth Spar","Sushi","COMBO 12",80.76967572908005,81.08205936692066,199.99,53.375484638252544,
"Port Nolloth Spar","Sushi","COMBO 11",68.13218813155176,68.44457176939237,184.99,57.451074363586564,
"Port Nolloth Spar","Sushi","COMBO  7",37.37666409374993,37.53285591267022,99.99,56.83289899032828,
"Port Nolloth Spar","Sushi","COMBO  3",32.23839534072214,32.39458715964245,84.99,56.1668722984012,
"Port Nolloth Spar","Sushi","COMBO  5",36.520876702005246,36.67706852092554,99.99,57.81715291622726,
"Port Nolloth Spar","Sushi","RECIPE FASHION SANDWICH (AVO)",0.6449385305529856,0.6676062436163317,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  1 ASSORTED",27.495740394053108,23.719395336583396,84.99,67.90527751844817,
"Port Nolloth Spar","Sushi","COMBO  1 AVO",16.26967419966273,13.114457952954435,45.0,66.48527412022756,
"Port Nolloth Spar","Sushi","GO GREEN AVO SUSHI",44.869434906995316,41.00715174373212,99.99,52.837059200628126,
"Port Nolloth Spar","Sushi","COMBO 12",81.08205936692066,81.1745436362191,199.99,53.32230352435025,
"Port Nolloth Spar","Sushi","RECIPE MAKI AVO",0.26690363030630065,0.27614927989334126,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  1 ASSORTED",23.719395336583396,23.73825646174096,84.99,67.87975652311789,
"Port Nolloth Spar","Sushi","COMBO  1 AVO",13.114457952954435,13.15218020326956,45.0,66.38887281386668,
"Port Nolloth Spar","Sushi","COMBO  2",21.72893764900469,21.76665989931982,69.99,64.23537807655694,
"Port Nolloth Spar","Sushi","GO GREEN AVO SUSHI",41.00715174373212,41.08259624436238,99.99,52.750289347918056,
"Port Nolloth Spar","Sushi","COMBO 11",68.44457176939237,68.52001627002261,184.99,57.40417389560193,
"Port Nolloth Spar","Sushi","RECIPE FASHION SANDWICH (CRABSTICK)",0.7554817951870694,0.7784065850526399,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  1 ASSORTED",23.73825646174096,23.78502303306672,84.99,67.81647665839895,
"Port Nolloth Spar","Sushi","COMBO  1 CRABSTICK",14.214309921776817,11.638970862863879,45.0,70.25596335045897,
"Port Nolloth Spar","Sushi","RECIPE CALIFORNIA ROLL (CRABSTIK)",0.5268101462637474,0.5412539261699371,0.0,0,
"Port Nolloth Spar","Sushi","COMBO  1 ASSORTED",23.78502303306672,23.81448834407535,84.99,67.77660713532573,
